RestaurantID,Name,CuisineType,Pricing_for_2,Restaurant_Phone,OperatingHours,LocationID,ActiveFlag,OpenStatus,Locality,Restaurant_Address,Latitude,Longitude,CreatedDate,ModifiedDate
486,Silver Eatery,"Mediterranean, Cafe",1068,9326057528,10:00 AM - 22:00 PM,16,No,Closed,Chand Marg,"Second Floor, Chand Marg, Surat - 335772",19.06027719785513,80.13691865640449,2022-05-09 01:34:13,2023-04-17 11:21:26
487,Red Restaurant,"Continental, Pizza, Thai",1867,9207234319,12:00 AM - 19:00 PM,16,Yes,Open,Manne Zila,"First Floor, Manne Zila, Surat - 335772",24.61592938468447,93.14761449116632,2022-07-25 01:23:45,2023-03-29 08:36:39
488,Flavors Restaurant,"Continental, Cafe, North Indian",561,9552604373,10:00 AM - 18:00 PM,16,Yes,Open,Sengupta Zila," Sengupta Zila, Surat - 335772",23.992291562559917,77.71401290723126,2024-01-17 21:35:50,2024-05-06 09:10:02
489,Red Diner,"Ice Cream, Pizza",297,9527780790,7:00 AM - 22:00 PM,16,No,Closed,Deshmukh Nagar,"First Floor, Deshmukh Nagar, Surat - 335772",10.153062229541286,91.93450587585546,2022-05-02 13:50:56,2022-12-19 08:29:34
490,Red Junction,"Italian, Fast Food, Mughlai",732,9487580021,9:00 AM - 21:00 PM,16,Yes,Open,Gandhi Chowk," Gandhi Chowk, Surat - 335772",35.60986161271083,76.05775826666657,2022-12-24 23:18:47,2023-05-02 18:34:53
491,Royal Grill,Street Food,1976,9829699746,11:00 AM - 18:00 PM,16,Yes,Open,Kothari Ganj," Kothari Ganj, Surat - 335772",25.216118158221782,87.23268867673286,2022-03-15 05:48:59,2022-12-04 08:23:21
492,Taste Corner,"Street Food, Mughlai",1578,9648085639,10:00 AM - 23:00 PM,16,Yes,Open,Bali Circle,"Third Floor, Bali Circle, Surat - 335772",34.37726751483604,79.57957700468674,2023-11-28 14:41:59,2024-02-15 03:52:35
493,Urban Bites,"Continental, Mediterranean, Mughlai",1063,9777824658,11:00 AM - 21:00 PM,16,Yes,Open,Behl Path,"Third Floor, Behl Path, Surat - 335772",33.187902540613216,70.73687343194072,2022-07-17 02:33:42,2024-04-15 14:40:40
494,Taste Eatery,Mughlai,848,9801167479,9:00 AM - 22:00 PM,16,Yes,Open,Sharaf Marg,"Second Floor, Sharaf Marg, Surat - 335772",26.07724121230553,79.99024953390757,2023-09-12 22:42:51,2024-04-09 20:42:30
495,Ruby Bites,"Pizza, Bakery",1122,9544517369,8:00 AM - 18:00 PM,16,Yes,Open,Sodhi Nagar,"Ground Floor, Sodhi Nagar, Surat - 335772",12.051165393374522,75.39860633686739,2022-07-31 02:34:48,2024-08-28 11:05:54
496,Urban Palace,"Chinese, Mexican, Mediterranean",1013,9210605413,7:00 AM - 17:00 PM,16,Yes,Open,Bail Circle,"Third Floor, Bail Circle, Surat - 335772",24.414265319494177,69.45271827660619,2022-07-12 20:10:35,2022-09-28 13:56:34
497,Blue Table,Italian,737,9763682156,8:00 AM - 17:00 PM,16,Yes,Open,Mammen Path,"Third Floor, Mammen Path, Surat - 335772",17.43362308365996,75.76317062644874,2022-11-11 18:10:02,2024-10-06 11:02:55
498,Urban Bites,"Continental, Burger, Bakery",1917,9283188932,7:00 AM - 17:00 PM,16,Yes,Open,Hora Circle,"Second Floor, Hora Circle, Surat - 335772",33.52276946847107,77.98449759054247,2023-04-01 17:16:36,2024-12-25 19:54:54
499,Red Bites,"Japanese, Ice Cream, Fast Food",476,9849066860,11:00 AM - 18:00 PM,16,No,Closed,Bobal Marg," Bobal Marg, Surat - 335772",25.849458606027575,86.71640677140226,2023-08-23 23:13:08,2023-10-01 03:46:06
500,Diamond Hub,"Beverages, Bakery, Ice Cream",834,9472769123,10:00 AM - 21:00 PM,16,No,Closed,Doshi Ganj,"First Floor, Doshi Ganj, Surat - 335772",31.897466774396428,81.31511172421006,2023-01-04 18:00:07,2024-03-21 08:35:07
501,Green Grill,"Continental, Lebanese",221,9100099158,11:00 AM - 23:00 PM,16,Yes,Open,Sathe Road,"First Floor, Sathe Road, Surat - 335772",18.441439583699832,82.09560162221695,2024-01-01 20:34:49,2025-01-27 20:14:31
502,Royal Palace,"Cafe, Lebanese",218,9922345794,10:00 AM - 23:00 PM,16,Yes,Open,Ramakrishnan Chowk,"Second Floor, Ramakrishnan Chowk, Surat - 335772",25.832509564991966,91.44770880942102,2023-12-19 21:47:45,2024-05-08 09:28:17
503,Golden Eatery,Beverages,1348,9569339388,10:00 AM - 18:00 PM,16,Yes,Open,Balan Zila,"First Floor, Balan Zila, Surat - 335772",29.276189103155147,87.14303731975406,2022-11-16 17:23:37,2024-05-02 08:17:19
504,Pearl Grill,Japanese,362,9553376084,12:00 AM - 18:00 PM,16,Yes,Open,Kulkarni Road," Kulkarni Road, Surat - 335772",30.724518187037148,94.67919821819159,2023-03-25 03:07:29,2024-08-17 22:16:13
505,Crystal Palace,"Japanese, Lebanese, Ice Cream",1856,9388645449,10:00 AM - 18:00 PM,16,Yes,Open,Dhingra Marg,"Ground Floor, Dhingra Marg, Surat - 335772",13.726289626877172,76.9679457947662,2023-10-25 10:54:54,2025-02-09 14:41:47
506,Red Garden,"Japanese, Cafe",584,9444288576,7:00 AM - 18:00 PM,17,Yes,Open,Kadakia Nagar,"Ground Floor, Kadakia Nagar, Nagpur - 462944",36.7157135547783,69.33183678432195,2023-02-22 01:35:47,2024-12-15 18:38:37
507,Spice Diner,"Continental, Fast Food",1689,9108809073,8:00 AM - 17:00 PM,17,No,Closed,Suri Marg,"First Floor, Suri Marg, Nagpur - 462944",8.829965528939091,74.90071983197042,2022-04-13 06:37:04,2023-11-21 14:22:38
508,Blue Diner,"Street Food, Fast Food",1627,9949785821,7:00 AM - 19:00 PM,17,Yes,Open,Pillai Circle,"Ground Floor, Pillai Circle, Nagpur - 462944",33.0315519386279,95.86943739146596,2022-05-17 01:49:11,2023-01-28 11:47:41
509,Royal Diner,"Chinese, Ice Cream",1162,9294995530,8:00 AM - 23:00 PM,17,No,Closed,Sarin Marg,"Second Floor, Sarin Marg, Nagpur - 462944",32.26372114078745,92.34659595310816,2024-02-23 17:08:39,2024-11-24 10:07:56
510,Spice Corner,"Thai, Desserts, Fast Food",706,9892012381,7:00 AM - 18:00 PM,17,Yes,Open,Thakkar,"Third Floor, Thakkar, Nagpur - 462944",29.871425152667477,71.382566678364,2022-05-06 13:22:03,2024-01-26 15:36:20
511,Diamond Cafe,"Desserts, Lebanese",861,9270307732,12:00 AM - 22:00 PM,17,Yes,Open,Mital Circle,"Ground Floor, Mital Circle, Nagpur - 462944",30.145957697724484,84.39050741882954,2022-12-01 16:29:13,2024-06-07 14:28:34
512,Spice Diner,"Lebanese, Mexican",938,9155928537,12:00 AM - 18:00 PM,17,Yes,Open,Manda Street,"Ground Floor, Manda Street, Nagpur - 462944",15.290202463276248,81.09531512383268,2023-09-12 14:06:36,2024-05-07 17:19:35
513,Royal Restaurant,"Pizza, Italian",1010,9947336680,8:00 AM - 17:00 PM,17,No,Closed,Soni Nagar,"Ground Floor, Soni Nagar, Nagpur - 462944",25.367449063639917,88.42095288573934,2022-06-02 23:49:28,2022-11-01 09:00:35
514,Emerald Garden,Street Food,1778,9196078316,8:00 AM - 18:00 PM,17,Yes,Open,Chandra Chowk,"Third Floor, Chandra Chowk, Nagpur - 462944",11.06892532728302,86.36231070840321,2022-11-22 23:43:45,2023-12-14 07:22:38
515,Ruby Corner,"South Indian, Burger, Street Food",1520,9265268660,12:00 AM - 21:00 PM,17,Yes,Open,Bala Chowk,"Ground Floor, Bala Chowk, Nagpur - 462944",12.074161763824613,75.34286071094061,2022-12-19 16:26:26,2023-09-13 17:49:25
516,Golden Corner,"Street Food, Fast Food, Mexican",243,9840076530,10:00 AM - 19:00 PM,17,Yes,Open,Pau Zila,"First Floor, Pau Zila, Nagpur - 462944",15.720330240137585,69.82739789452684,2022-04-12 22:54:51,2023-10-12 11:18:19
517,Emerald Bites,"Lebanese, Ice Cream, Cafe",588,9708491359,8:00 AM - 21:00 PM,17,Yes,Open,Keer Nagar,"Second Floor, Keer Nagar, Nagpur - 462944",17.85148157020025,82.07266928784932,2023-08-09 15:25:28,2023-11-11 10:14:43
518,Pearl Junction,"Ice Cream, Mediterranean, Chinese",1287,9266457342,10:00 AM - 19:00 PM,17,Yes,Open,Gill Street,"Second Floor, Gill Street, Nagpur - 462944",24.214893802402102,81.66395487316363,2023-03-07 12:01:22,2024-07-01 15:16:59
519,Crystal House,"Desserts, Mediterranean, North Indian",1469,9490922764,11:00 AM - 18:00 PM,17,No,Closed,Srivastava Circle,"Second Floor, Srivastava Circle, Nagpur - 462944",29.45330403037056,87.49416286619386,2022-12-03 20:10:14,2023-07-12 21:23:45
520,Golden Junction,"Mexican, Bakery",1599,9634239338,11:00 AM - 18:00 PM,17,Yes,Open,Chauhan Nagar," Chauhan Nagar, Nagpur - 462944",16.667369239180694,80.39991926772748,2022-11-28 06:39:44,2023-06-06 12:10:29
521,Green Bistro,Bakery,1549,9171596938,7:00 AM - 23:00 PM,17,Yes,Open,Yogi Street,"First Floor, Yogi Street, Nagpur - 462944",13.616252961054364,69.59286567545948,2022-05-05 22:55:27,2024-02-29 03:12:57
522,Spice Bites,Italian,265,9713119661,12:00 AM - 23:00 PM,17,Yes,Open,Wable Path,"Third Floor, Wable Path, Nagpur - 462944",27.611300741921077,83.71219990264146,2023-03-13 07:28:14,2024-11-11 03:30:44
523,Emerald Garden,"South Indian, Street Food",652,9750637748,12:00 AM - 17:00 PM,17,No,Closed,Bail Ganj,"Ground Floor, Bail Ganj, Nagpur - 462944",35.562162274824296,74.65947256923947,2023-11-28 18:58:55,2023-12-20 08:10:38
524,Red Hub,Fast Food,1840,9786031600,7:00 AM - 19:00 PM,17,Yes,Open,Gara Marg," Gara Marg, Nagpur - 462944",30.109541274582746,94.12179391552108,2023-01-23 00:33:19,2024-11-01 13:55:12
525,Pearl Eatery,"South Indian, Japanese, Bakery",283,9888448988,7:00 AM - 23:00 PM,17,Yes,Open,Brahmbhatt Ganj,"Second Floor, Brahmbhatt Ganj, Nagpur - 462944",10.67571294592635,74.8639468049612,2022-10-24 18:56:18,2024-04-28 20:58:39
526,Golden Bistro,Thai,1288,9513746107,8:00 AM - 18:00 PM,17,Yes,Open,Pingle Marg," Pingle Marg, Nagpur - 462944",27.58079420077712,84.97428994888836,2022-12-04 09:21:23,2023-10-03 03:09:48
527,Taste Table,"Ice Cream, Beverages, Italian",1769,9785717617,11:00 AM - 19:00 PM,17,Yes,Open,Prasad Road,"Third Floor, Prasad Road, Nagpur - 462944",28.91447215247956,80.89299097288121,2024-02-23 02:15:42,2024-04-19 19:28:35
528,Spice Restaurant,Ice Cream,1022,9641909751,9:00 AM - 22:00 PM,17,Yes,Open,Sagar Path,"First Floor, Sagar Path, Nagpur - 462944",23.989893927829414,85.82759412786362,2022-04-14 04:36:09,2024-08-30 12:16:13
529,Ruby Eatery,"Ice Cream, Mughlai",1930,9499130788,10:00 AM - 23:00 PM,17,Yes,Open,Warrior Zila,"Third Floor, Warrior Zila, Nagpur - 462944",32.52372527119023,77.93452376738341,2022-07-09 01:59:28,2024-10-11 03:54:18
530,Flavors Garden,"Mexican, Desserts, Ice Cream",1724,9372826122,9:00 AM - 20:00 PM,17,Yes,Open,Kumar Zila,"Third Floor, Kumar Zila, Nagpur - 462944",36.42687338288906,68.70558517527762,2023-12-22 01:09:33,2024-06-30 20:37:55
531,Royal Diner,"North Indian, Bakery, Continental",818,9107053228,9:00 AM - 18:00 PM,17,Yes,Open,Konda Nagar,"First Floor, Konda Nagar, Nagpur - 462944",33.38703642483962,69.31957415511447,2024-01-17 17:29:19,2024-10-09 14:13:38
532,Pearl Palace,"Ice Cream, Bakery",1339,9712750316,11:00 AM - 18:00 PM,17,No,Closed,Mannan Zila,"Ground Floor, Mannan Zila, Nagpur - 462944",9.50189996244608,78.85397175630077,2023-09-08 13:10:58,2023-10-04 18:45:08
533,Taste Diner,"Pizza, Thai",677,9375139723,9:00 AM - 17:00 PM,17,No,Closed,Behl Marg," Behl Marg, Nagpur - 462944",20.07410885555071,94.90552548548456,2023-06-13 23:30:28,2024-08-07 20:08:22
534,Emerald Bistro,"Mughlai, Cafe, Mediterranean",1199,9986594254,12:00 AM - 22:00 PM,17,Yes,Open,Iyengar Street," Iyengar Street, Nagpur - 462944",32.32984573322196,71.42264372776337,2023-12-04 17:50:24,2024-10-22 11:47:19
535,Diamond Diner,Pizza,981,9184264458,7:00 AM - 23:00 PM,17,Yes,Open,Acharya Path,"Second Floor, Acharya Path, Nagpur - 462944",18.55956204302565,92.02939553632878,2022-03-13 23:59:03,2024-02-09 11:10:19
536,Blue Hub,Thai,1731,9800916306,11:00 AM - 17:00 PM,17,No,Closed,D’Alia Path,"Third Floor, D’Alia Path, Nagpur - 462944",9.980536103991232,83.6711446857136,2023-10-25 19:54:52,2023-11-18 04:49:22
537,Green Table,"Continental, Mughlai, Bakery",1629,9337079167,8:00 AM - 17:00 PM,17,Yes,Open,Prabhu Ganj,"Third Floor, Prabhu Ganj, Nagpur - 462944",36.75437514641877,90.19358779595065,2022-06-25 20:06:49,2024-06-18 19:43:37
538,Silver Table,Thai,1084,9411152157,10:00 AM - 18:00 PM,17,Yes,Open,Ramachandran Path,"First Floor, Ramachandran Path, Nagpur - 462944",18.216110798793416,82.285650383045,2023-08-22 09:58:49,2024-01-17 22:49:16
539,Emerald Kitchen,"Desserts, Japanese, Chinese",1016,9638828465,10:00 AM - 23:00 PM,17,Yes,Open,Agate Road,"First Floor, Agate Road, Nagpur - 462944",30.65136125339736,82.43033743141521,2022-04-28 18:21:40,2025-02-07 11:56:41
540,Flavors Bites,"Pizza, Mexican",1349,9761421566,12:00 AM - 21:00 PM,17,Yes,Open,Kibe Chowk,"First Floor, Kibe Chowk, Nagpur - 462944",15.475600678414139,76.3016399392995,2023-04-20 07:28:54,2024-08-09 00:29:24
541,Blue Eatery,"Pizza, Chinese, Italian",1575,9544080348,10:00 AM - 19:00 PM,17,No,Closed,Ganesh Marg,"Second Floor, Ganesh Marg, Nagpur - 462944",13.96230045382351,78.53618616651887,2023-11-01 12:48:14,2024-07-20 01:16:43
542,Diamond Kitchen,"Mediterranean, Street Food",1462,9982169157,10:00 AM - 21:00 PM,17,Yes,Open,Zachariah Nagar,"First Floor, Zachariah Nagar, Nagpur - 462944",21.261531982648556,95.08628705709285,2022-10-19 00:04:59,2023-02-14 06:29:02
543,Flavors Cafe,"Street Food, Continental, Chinese",430,9894119729,7:00 AM - 18:00 PM,17,Yes,Open,Gola Marg," Gola Marg, Nagpur - 462944",35.46050709718593,93.50287963946386,2022-11-21 15:30:56,2023-05-10 05:40:56
544,Pearl Diner,Mughlai,1620,9963589906,7:00 AM - 19:00 PM,17,Yes,Open,Srinivasan Ganj,"Third Floor, Srinivasan Ganj, Nagpur - 462944",22.158756869019903,78.17508032930807,2023-07-13 14:54:45,2023-08-10 21:27:43
545,Emerald Table,Mexican,1319,9661852456,9:00 AM - 21:00 PM,17,Yes,Open,Rao Marg,"Third Floor, Rao Marg, Nagpur - 462944",26.592826191438505,97.03022576112649,2022-11-26 20:37:52,2023-01-08 21:28:06
546,Emerald House,Desserts,1393,9812458132,11:00 AM - 17:00 PM,18,Yes,Open,Raghavan Street,"Second Floor, Raghavan Street, Patna - 508382",13.373333693707089,76.80858659692014,2022-10-14 14:57:51,2024-03-27 23:30:31
547,Crystal Palace,"Japanese, South Indian, Fast Food",1540,9108948759,7:00 AM - 20:00 PM,18,Yes,Open,Mistry Ganj,"Second Floor, Mistry Ganj, Patna - 508382",27.75906376302855,94.76240367886324,2022-04-28 04:58:06,2023-10-03 10:12:36
548,Green Junction,North Indian,799,9797299908,10:00 AM - 18:00 PM,18,Yes,Open,Sinha Chowk,"Third Floor, Sinha Chowk, Patna - 508382",23.24937769857845,88.96161519247059,2022-08-05 15:59:34,2023-01-20 07:04:34
549,Ruby Eatery,"Burger, Ice Cream",380,9300164147,8:00 AM - 21:00 PM,18,Yes,Open,Acharya Nagar,"Third Floor, Acharya Nagar, Patna - 508382",24.77207620925769,89.04099538932365,2022-12-26 19:53:10,2024-08-12 12:45:32
550,Royal Cafe,"Lebanese, Mughlai, Cafe",1005,9899283454,8:00 AM - 17:00 PM,18,Yes,Open,Raju Circle,"Second Floor, Raju Circle, Patna - 508382",28.38189157453077,78.84604570418853,2023-08-10 00:39:02,2025-01-20 07:24:14
551,Urban Cafe,"Japanese, South Indian, Burger",1999,9515721250,7:00 AM - 21:00 PM,18,Yes,Open,Dube Path,"Second Floor, Dube Path, Patna - 508382",14.987014770730426,78.45799466382232,2023-09-02 01:55:06,2024-05-22 11:07:14
552,Blue House,Chinese,1694,9510391769,11:00 AM - 22:00 PM,18,Yes,Open,Bumb Circle," Bumb Circle, Patna - 508382",33.8828829457262,88.30024057286283,2023-02-20 12:06:59,2024-10-24 10:34:24
553,Blue Cafe,"Continental, Beverages, Lebanese",1439,9453566796,10:00 AM - 21:00 PM,18,Yes,Open,Buch Zila,"First Floor, Buch Zila, Patna - 508382",14.437312420101474,72.65635984009822,2023-10-03 06:31:00,2024-08-19 02:56:58
554,Golden House,Continental,832,9839305702,12:00 AM - 21:00 PM,18,Yes,Open,Dani Marg,"First Floor, Dani Marg, Patna - 508382",20.957877506867238,94.65200982025587,2022-03-21 08:16:51,2022-03-31 01:24:38
555,Crystal Restaurant,"Pizza, Mediterranean, Mughlai",338,9698439590,11:00 AM - 22:00 PM,18,Yes,Open,Choudhury Street,"Ground Floor, Choudhury Street, Patna - 508382",13.776748303129148,92.6683676567947,2024-02-04 20:04:07,2024-07-29 19:19:30
556,Taste Palace,Mughlai,1047,9541578219,9:00 AM - 20:00 PM,18,Yes,Open,Konda Nagar,"Second Floor, Konda Nagar, Patna - 508382",12.837146028503405,74.06550434379521,2023-01-23 04:42:27,2023-11-27 18:41:07
557,Taste Restaurant,Burger,1463,9386541544,11:00 AM - 21:00 PM,18,Yes,Open,Bhandari," Bhandari, Patna - 508382",15.142611383003981,75.32881135338954,2023-05-11 01:24:59,2023-12-24 20:29:03
558,Diamond Kitchen,"Chinese, Cafe",474,9639366915,11:00 AM - 20:00 PM,18,Yes,Open,Lala Ganj,"Second Floor, Lala Ganj, Patna - 508382",13.772113150970485,79.76199121088365,2022-12-07 19:59:57,2023-01-27 17:49:17
559,Red Restaurant,Mexican,663,9134606221,10:00 AM - 23:00 PM,18,Yes,Open,Venkatesh Zila,"Ground Floor, Venkatesh Zila, Patna - 508382",35.422704427539365,95.82815411308711,2023-12-22 13:02:21,2024-11-21 04:57:54
560,Flavors Palace,"Mexican, Burger, Chinese",562,9571678892,11:00 AM - 20:00 PM,18,Yes,Open,Raja Road,"Second Floor, Raja Road, Patna - 508382",33.70982723057502,94.04060644727706,2024-01-04 13:55:00,2025-01-08 01:29:33
561,Blue Grill,Burger,1705,9985116006,10:00 AM - 22:00 PM,18,Yes,Open,Kadakia Nagar,"Second Floor, Kadakia Nagar, Patna - 508382",19.909200694083736,95.51242225466264,2022-09-21 08:51:55,2024-06-14 22:56:26
562,Silver Garden,"Bakery, South Indian, Burger",423,9584912105,10:00 AM - 23:00 PM,18,Yes,Open,Shan Marg,"Ground Floor, Shan Marg, Patna - 508382",34.03117419688718,75.71535309373559,2023-12-04 17:31:43,2023-12-16 18:58:39
563,Golden Grill,"South Indian, Ice Cream, Desserts",1257,9921584159,12:00 AM - 17:00 PM,18,Yes,Open,Mody Zila,"First Floor, Mody Zila, Patna - 508382",16.902437377236584,80.06403890102767,2024-02-26 07:14:41,2025-01-08 06:37:17
564,Urban Corner,"Fast Food, Mediterranean",1065,9416130770,11:00 AM - 17:00 PM,18,Yes,Open,Bhattacharyya Circle," Bhattacharyya Circle, Patna - 508382",34.78732888216821,81.93517911019518,2023-03-14 07:11:42,2024-08-09 01:12:33
565,Diamond Bites,Bakery,431,9293028062,11:00 AM - 22:00 PM,18,Yes,Open,Pingle," Pingle, Patna - 508382",12.350954886358588,80.50711816053696,2023-10-29 00:28:12,2024-01-22 06:09:30
566,Red Kitchen,Fast Food,1408,9865185345,8:00 AM - 20:00 PM,18,Yes,Open,De Nagar,"Ground Floor, De Nagar, Patna - 508382",15.702402987055358,88.44853257884724,2022-06-24 00:37:15,2023-08-15 01:59:43
567,Ruby Palace,Italian,386,9222583664,12:00 AM - 20:00 PM,18,Yes,Open,Bala Zila,"Second Floor, Bala Zila, Patna - 508382",10.890951085801909,88.89281884108256,2022-06-05 15:48:57,2023-01-23 08:18:31
568,Emerald Corner,"Burger, Mediterranean, Desserts",1327,9508673666,7:00 AM - 23:00 PM,18,Yes,Open,Sarkar Circle,"First Floor, Sarkar Circle, Patna - 508382",35.03778114160627,84.84478456657953,2022-06-25 10:18:29,2022-07-02 02:43:57
569,Diamond Junction,Mediterranean,1979,9255270986,8:00 AM - 23:00 PM,18,No,Closed,Nadig Nagar,"Ground Floor, Nadig Nagar, Patna - 508382",20.651785384084405,77.53674762022584,2024-02-14 03:37:03,2024-04-11 05:56:47
570,Crystal Bites,"Mediterranean, Italian",469,9317810361,7:00 AM - 21:00 PM,18,Yes,Open,Yadav Road,"Second Floor, Yadav Road, Patna - 508382",8.756466732862334,82.90726819129277,2022-03-08 14:49:46,2024-05-14 19:00:44
571,Red Table,Burger,1210,9355419939,8:00 AM - 21:00 PM,18,Yes,Open,Murthy Zila,"Third Floor, Murthy Zila, Patna - 508382",21.649163728776724,81.31554157076039,2023-10-16 03:18:50,2023-12-12 10:30:29
572,Silver Garden,Thai,1320,9398621490,11:00 AM - 22:00 PM,18,Yes,Open,Sathe Street," Sathe Street, Patna - 508382",32.34754462612698,74.62805350755626,2022-10-20 21:03:01,2022-11-13 10:22:54
573,Taste Restaurant,Street Food,275,9256094585,7:00 AM - 22:00 PM,18,Yes,Open,Raja Street," Raja Street, Patna - 508382",32.8700215251441,77.22050615663247,2023-08-31 11:06:51,2024-04-29 15:54:46
574,Ruby Bistro,Italian,1053,9291392758,8:00 AM - 22:00 PM,18,Yes,Open,Solanki Marg,"Second Floor, Solanki Marg, Patna - 508382",26.243820876620703,88.44271379620304,2022-05-23 05:11:21,2022-07-03 15:03:54
575,Silver Garden,"Mediterranean, Fast Food, Street Food",273,9199993584,9:00 AM - 19:00 PM,18,Yes,Open,Goyal,"Second Floor, Goyal, Patna - 508382",34.607869466133636,92.11855839216622,2022-10-04 18:25:36,2024-09-13 20:56:06
576,Crystal Grill,"Chinese, Lebanese, Cafe",475,9231021447,12:00 AM - 23:00 PM,18,No,Closed,Gaba,"Second Floor, Gaba, Patna - 508382",18.012888987287432,80.51278830974287,2022-11-22 21:36:09,2024-04-07 21:56:31
577,Flavors Palace,Burger,319,9217362383,11:00 AM - 22:00 PM,18,Yes,Open,Mani Path," Mani Path, Patna - 508382",37.22592650175062,82.50857817062972,2023-03-22 16:34:34,2025-03-04 09:01:53
578,Emerald Garden,"Lebanese, Beverages, Mughlai",731,9664134530,11:00 AM - 21:00 PM,18,No,Closed,Saran,"Second Floor, Saran, Patna - 508382",35.47147674998361,86.23797895322151,2024-02-18 23:22:22,2024-12-06 08:07:06
579,Red Table,"Cafe, Burger, Mediterranean",1448,9349882959,12:00 AM - 19:00 PM,18,Yes,Open,Dua Circle,"First Floor, Dua Circle, Patna - 508382",8.446162782994271,69.38482306914393,2024-01-23 01:31:46,2024-04-29 13:57:13
580,Diamond Corner,Mexican,1837,9760681920,10:00 AM - 20:00 PM,18,Yes,Open,Gola,"Ground Floor, Gola, Patna - 508382",18.14673390246765,84.69986266540394,2023-07-06 13:57:50,2024-01-07 18:04:45
581,Diamond Cafe,Mexican,1613,9402394369,9:00 AM - 23:00 PM,18,Yes,Open,Gala Ganj,"Ground Floor, Gala Ganj, Patna - 508382",17.3869584379218,83.16598885359106,2022-12-03 22:48:48,2024-01-07 20:44:54
582,Green Corner,Italian,1604,9457859780,9:00 AM - 20:00 PM,18,No,Closed,Sangha Path," Sangha Path, Patna - 508382",26.387005615497344,69.5313012507172,2023-02-28 20:45:58,2023-06-09 22:30:24
583,Taste Cafe,"Mughlai, Cafe",1171,9956045379,7:00 AM - 22:00 PM,18,Yes,Open,Sood Ganj,"First Floor, Sood Ganj, Patna - 508382",22.459669275114535,86.60657392405452,2023-07-31 08:09:57,2025-01-03 08:21:35
584,Ruby Junction,"Mughlai, Fast Food, Beverages",1720,9160153467,11:00 AM - 19:00 PM,18,Yes,Open,Oza Zila," Oza Zila, Patna - 508382",29.568953306998097,77.70760612301758,2023-10-13 04:24:39,2024-10-26 23:25:07
585,Golden Kitchen,Pizza,1603,9456180872,9:00 AM - 17:00 PM,18,Yes,Open,Balay Circle,"First Floor, Balay Circle, Patna - 508382",16.589432836693398,69.58999385187627,2023-06-08 10:13:04,2023-10-20 02:29:18
586,Blue House,"Mediterranean, Pizza, Desserts",583,9739082402,7:00 AM - 23:00 PM,18,Yes,Open,Tiwari Marg,"Second Floor, Tiwari Marg, Patna - 508382",28.993772574129167,77.67895782415519,2022-07-07 00:47:09,2023-09-09 17:22:07
587,Royal Diner,"Chinese, Cafe",1996,9355166423,9:00 AM - 20:00 PM,18,Yes,Open,Ratta Street,"Second Floor, Ratta Street, Patna - 508382",14.71128447452882,77.3311874259011,2022-11-01 12:28:11,2024-05-30 14:48:27
588,Green Corner,Mexican,389,9576498805,11:00 AM - 17:00 PM,19,Yes,Open,Parmer Chowk,"Third Floor, Parmer Chowk, Vadodara - 998662",34.824709378194704,73.09892053887653,2023-03-21 07:57:25,2023-09-08 14:07:53
589,Green Hub,"Bakery, Lebanese",1788,9451476453,8:00 AM - 23:00 PM,19,Yes,Open,Arya Path,"Ground Floor, Arya Path, Vadodara - 998662",32.406444724517954,95.4805808237641,2024-02-09 13:51:36,2024-10-12 19:04:34
590,Diamond Restaurant,South Indian,1140,9516169674,12:00 AM - 23:00 PM,19,Yes,Open,Lalla Chowk," Lalla Chowk, Vadodara - 998662",11.782410822212755,77.57851662463122,2023-09-20 01:36:26,2023-12-21 21:20:16
591,Royal House,"Chinese, Mughlai, Fast Food",294,9210705823,11:00 AM - 23:00 PM,19,Yes,Open,Garde Zila,"Second Floor, Garde Zila, Vadodara - 998662",9.056423625832402,90.35499858008086,2023-07-27 14:16:09,2023-09-21 21:08:50
592,Diamond Hub,Mughlai,610,9306744311,9:00 AM - 19:00 PM,19,Yes,Open,Kumar Marg," Kumar Marg, Vadodara - 998662",17.719173882643755,81.29385102957929,2022-04-29 11:17:50,2024-10-02 20:36:03
593,Spice Diner,Mediterranean,760,9222900917,7:00 AM - 21:00 PM,19,Yes,Open,Vala Ganj," Vala Ganj, Vadodara - 998662",23.41057132921635,74.59778418681915,2022-06-14 03:06:17,2024-01-08 19:11:41
594,Green Table,"Japanese, Continental",1642,9963291475,9:00 AM - 21:00 PM,19,Yes,Open,Parmer Zila,"First Floor, Parmer Zila, Vadodara - 998662",13.401229283811837,77.58982932946574,2023-03-25 02:55:48,2023-05-23 11:15:27
595,Ruby Eatery,"Fast Food, South Indian, Continental",259,9605448473,12:00 AM - 17:00 PM,19,Yes,Open,Parikh Road,"Ground Floor, Parikh Road, Vadodara - 998662",19.60110946872053,71.15871402230559,2022-10-01 11:41:12,2023-02-09 06:02:45
596,Blue Restaurant,"Burger, Pizza, Fast Food",1462,9481848698,9:00 AM - 19:00 PM,19,Yes,Open,Borra Nagar,"First Floor, Borra Nagar, Vadodara - 998662",29.21664159406241,87.85334607813887,2023-04-27 02:09:56,2023-05-02 13:45:45
