OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,DiscountAmount,DeliveryCharges,FinalAmount,Status,PaymentMethod,IsFirstOrder,CouponCode,CreatedDate,ModifiedDate
84169,1244,479,2023-08-09 05:19:00,1130,0,0,1130,Canceled,UPI,False,,2023-08-09 05:19:00,2025-01-24 12:15:55.000000
84171,2644,1940,2023-12-23 13:42:00,888,0,0,888,Failed,UPI,True,,2023-12-23 13:42:00,2024-11-25 07:35:07.000000
84172,2644,1908,2023-12-17 07:41:00,2098,0,0,2098,Delivered,UPI,False,,2023-12-17 07:41:00,2025-02-06 21:10:19.000000
84173,2644,1045,2024-07-28 02:39:00,2210,278,0,1932,Delivered,UPI,False,FESTIVAL_1045,2024-07-28 02:39:00,2025-01-16 04:10:39.000000
84174,19518,1927,2023-05-09 20:11:00,1292,186,0,1106,Delivered,UPI,True,WEEKEND_1927,2023-05-09 20:11:00,2024-05-30 10:06:21.000000
84175,19518,1927,2023-04-06 02:27:00,2553,186,0,2367,Delivered,UPI,False,WEEKEND_1927,2023-04-06 02:27:00,2023-11-19 09:18:53.000000
84177,9595,1992,2025-04-28 01:34:00,1743,0,0,1743,Delivered,UPI,True,,2025-04-28 01:34:00,2025-04-28 01:34:00.367277
84178,9595,2023,2025-05-01 04:05:00,1047,200,0,847,In Transit,Cash,False,WEEKEND_2023,2025-05-01 04:05:00,2025-05-01 04:05:00.456730
84179,9595,2777,2025-04-27 09:50:00,2425,325,0,2100,In Transit,Cash,False,FESTIVAL_2777,2025-04-27 09:50:00,2025-04-27 09:50:00.031209
84180,9595,2777,2025-05-14 08:01:00,777,0,0,777,In Transit,UPI,False,,2025-05-14 08:01:00,2025-05-14 08:01:00.366362
84181,9595,2777,2025-03-18 11:50:00,1936,0,0,1936,Delivered,UPI,False,,2025-03-18 11:50:00,2025-03-31 03:18:57.000000
84182,9595,1992,2025-05-04 22:41:00,909,0,0,909,In Transit,UPI,False,,2025-05-04 22:41:00,2025-05-04 22:41:00.103389
84183,804,2276,2025-01-11 23:24:00,916,0,0,916,Delivered,Cash,True,,2025-01-11 23:24:00,2025-02-13 12:00:22.000000
84184,804,2280,2025-03-17 23:47:00,1236,106,0,1130,Delivered,Cash,False,WELCOME_2280,2025-03-17 23:47:00,2025-04-21 21:26:32.000000
84185,804,2280,2025-02-04 07:12:00,247,0,63,310,Canceled,DebitCard,False,,2025-02-04 07:12:00,2025-03-09 18:30:28.000000
84187,17557,1160,2024-07-13 13:24:00,1704,0,0,1704,Delivered,UPI,False,,2024-07-13 13:24:00,2025-01-27 10:53:27.000000
84188,17557,2196,2024-07-23 05:32:00,782,98,0,684,Delivered,UPI,False,WELCOME_2196,2024-07-23 05:32:00,2025-01-01 14:14:03.000000
84189,17557,1162,2024-06-12 02:11:00,1892,151,0,1741,Delivered,CreditCard,False,CREDITCARD_1162,2024-06-12 02:11:00,2024-11-29 16:40:19.000000
84190,5228,1801,2024-11-24 17:08:00,135,0,91,226,Delivered,UPI,True,,2024-11-24 17:08:00,2025-04-08 15:55:23.000000
84191,5228,1748,2024-09-08 16:28:00,1175,0,0,1175,Delivered,Cash,False,,2024-09-08 16:28:00,2025-01-28 02:37:53.000000
84192,11135,2267,2025-06-03 17:55:00,2868,137,0,2731,Delivered,Cash,True,SPECIAL_2267,2025-06-03 17:55:00,2025-06-03 17:55:00.804162
84193,11135,1830,2025-07-03 23:57:00,435,0,43,478,Preparing,Cash,False,,2025-07-03 23:57:00,2025-07-03 23:57:00.820336
84194,11135,1834,2025-07-01 00:23:00,1256,96,0,1160,In Transit,Cash,False,WELCOME_1834,2025-07-01 00:23:00,2025-07-01 00:23:00.848586
84195,11135,1873,2025-07-02 20:55:00,452,0,40,492,Delivered,UPI,False,,2025-07-02 20:55:00,2025-07-02 20:55:00.198464
84196,11135,1834,2025-06-06 21:51:00,972,96,0,876,Preparing,UPI,False,WELCOME_1834,2025-06-06 21:51:00,2025-06-06 21:51:00.129783
84197,11135,1847,2025-05-19 02:20:00,656,79,0,577,Delivered,UPI,False,UPISAVE_1847,2025-05-19 02:20:00,2025-05-19 02:20:00.238454
84198,17657,2196,2024-09-20 07:02:00,1771,139,0,1632,Delivered,CreditCard,True,CREDITCARD_2196,2024-09-20 07:02:00,2025-02-17 03:28:36.000000
84199,17657,2196,2024-10-18 02:33:00,1500,98,0,1402,Delivered,UPI,False,WELCOME_2196,2024-10-18 02:33:00,2025-01-27 02:46:05.000000
84200,7052,2505,2024-07-03 10:08:00,3507,161,0,3346,Delivered,UPI,True,SPECIAL_2505,2024-07-03 10:08:00,2024-08-22 08:52:13.000000
84205,2203,512,2024-09-17 19:54:00,3231,207,0,3024,Delivered,CreditCard,True,WEEKEND_512,2024-09-17 19:54:00,2025-04-21 06:42:36.000000
84206,2203,472,2024-09-17 01:05:00,220,0,77,297,Delivered,UPI,False,,2024-09-17 01:05:00,2025-01-08 00:59:43.000000
84207,2203,507,2024-11-13 16:16:00,1306,0,0,1306,Delivered,UPI,False,,2024-11-13 16:16:00,2024-12-31 00:38:50.000000
84208,2203,533,2024-09-20 10:21:00,2918,0,0,2918,Delivered,Cash,False,,2024-09-20 10:21:00,2024-12-25 07:51:29.000000
84209,2203,480,2024-10-22 21:26:00,2902,199,0,2703,Delivered,CreditCard,False,WEEKEND_480,2024-10-22 21:26:00,2025-01-26 10:31:54.000000
84210,2203,512,2024-09-07 00:41:00,184,0,81,265,Delivered,UPI,False,,2024-09-07 00:41:00,2024-10-31 11:22:30.000000
84211,2203,507,2024-11-10 21:27:00,2976,293,0,2683,Failed,UPI,False,FESTIVAL_507,2024-11-10 21:27:00,2025-04-01 07:33:47.000000
84212,2863,1712,2024-10-05 06:42:00,1746,0,0,1746,Delivered,Cash,True,,2024-10-05 06:42:00,2024-11-24 16:18:28.000000
84213,2863,1718,2024-10-30 19:11:00,2099,87,0,2012,Delivered,UPI,False,UPISAVE_1718,2024-10-30 19:11:00,2025-03-19 08:50:01.000000
84214,14037,2355,2022-07-22 00:56:00,1801,152,0,1649,Delivered,UPI,True,SPECIAL_2355,2022-07-22 00:56:00,2024-08-05 06:16:00.000000
84215,14037,2370,2022-07-17 19:33:00,378,0,62,440,Delivered,UPI,False,,2022-07-17 19:33:00,2023-11-02 16:54:57.000000
84216,14037,64,2025-03-26 20:48:00,2414,151,0,2263,Failed,UPI,False,SPECIAL_64,2025-03-26 20:48:00,2025-04-03 07:54:28.000000
84217,14037,94,2025-03-27 06:50:00,950,0,0,950,Delivered,Cash,False,,2025-03-27 06:50:00,2025-04-06 05:14:28.000000
84219,18338,2634,2023-11-01 14:57:00,286,0,59,345,Delivered,UPI,False,,2023-11-01 14:57:00,2024-12-17 15:02:57.000000
84220,18338,2596,2023-11-23 09:04:00,3748,90,0,3658,Delivered,UPI,False,WELCOME_2596,2023-11-23 09:04:00,2024-10-03 21:21:56.000000
84229,11973,2280,2023-12-03 07:55:00,1169,106,0,1063,Delivered,UPI,False,WELCOME_2280,2023-12-03 07:55:00,2024-08-08 20:43:39.000000
84231,3947,2270,2022-04-17 18:01:00,3099,278,0,2821,Delivered,Cash,True,FESTIVAL_2270,2022-04-17 18:01:00,2022-05-30 20:35:05.000000
84232,3947,2270,2022-06-02 22:35:00,2141,278,0,1863,Delivered,UPI,False,FESTIVAL_2270,2022-06-02 22:35:00,2022-10-09 11:37:07.000000
84233,3947,2270,2022-04-17 04:51:00,73,0,82,155,Delivered,UPI,False,,2022-04-17 04:51:00,2022-12-21 09:13:49.000000
84237,5333,842,2024-06-19 00:09:00,1320,157,0,1163,Delivered,UPI,True,SPECIAL_842,2024-06-19 00:09:00,2025-04-01 21:09:54.000000
84239,5333,842,2024-05-24 23:40:00,1535,304,0,1231,Delivered,UPI,False,FESTIVAL_842,2024-05-24 23:40:00,2024-11-29 14:54:12.000000
84240,5333,784,2024-07-01 10:49:00,3894,0,0,3894,Delivered,UPI,False,,2024-07-01 10:49:00,2025-01-19 08:37:45.000000
84241,5333,784,2024-05-28 15:14:00,1821,141,0,1680,Delivered,CreditCard,False,SPECIAL_784,2024-05-28 15:14:00,2025-01-22 08:09:40.000000
84242,5333,784,2024-07-22 05:09:00,1842,0,0,1842,Delivered,UPI,False,,2024-07-22 05:09:00,2024-12-17 01:57:55.000000
84243,5333,803,2024-06-22 18:43:00,3325,104,0,3221,Delivered,Cash,False,WELCOME_803,2024-06-22 18:43:00,2024-08-16 05:04:31.000000
84245,11789,1916,2022-11-05 13:19:00,2831,293,0,2538,Delivered,UPI,False,FESTIVAL_1916,2022-11-05 13:19:00,2024-04-17 13:20:04.000000
84246,11789,2706,2024-12-26 22:29:00,898,0,0,898,Canceled,CreditCard,False,,2024-12-26 22:29:00,2025-04-17 06:35:57.000000
84247,11789,1927,2022-12-04 22:26:00,1158,186,0,972,Canceled,UPI,False,WEEKEND_1927,2022-12-04 22:26:00,2023-04-20 07:26:16.000000
84248,11789,1928,2022-10-10 03:25:00,3030,154,0,2876,Delivered,Cash,False,SPECIAL_1928,2022-10-10 03:25:00,2023-05-22 21:09:56.000000
84249,11789,1916,2022-12-07 17:02:00,586,0,43,629,Delivered,Cash,False,,2022-12-07 17:02:00,2025-01-30 23:39:01.000000
84250,11789,1908,2022-11-25 14:31:00,2646,180,0,2466,Canceled,UPI,False,WEEKEND_1908,2022-11-25 14:31:00,2023-10-17 23:25:13.000000
84252,9439,1587,2024-09-15 06:43:00,1442,219,0,1223,Delivered,Cash,False,WEEKEND_1587,2024-09-15 06:43:00,2024-12-15 02:26:39.000000
84253,9439,1623,2024-09-17 00:53:00,4075,0,0,4075,Delivered,UPI,False,,2024-09-17 00:53:00,2025-03-15 06:52:22.000000
84255,9439,519,2024-04-01 21:47:00,1001,212,0,789,Delivered,UPI,False,WEEKEND_519,2024-04-01 21:47:00,2025-03-25 22:45:48.000000
84256,6165,573,2025-02-10 13:30:00,202,0,58,260,Delivered,UPI,True,,2025-02-10 13:30:00,2025-04-14 06:51:29.000000
84257,6165,573,2025-03-23 19:30:00,2077,0,0,2077,Delivered,Cash,False,,2025-03-23 19:30:00,2025-04-09 23:47:48.000000
84258,6165,573,2025-01-30 17:01:00,940,137,0,803,Returned,UPI,False,SPECIAL_573,2025-01-30 17:01:00,2025-03-19 11:29:44.000000
84259,6165,434,2025-02-25 04:29:00,1478,0,0,1478,Delivered,UPI,False,,2025-02-25 04:29:00,2025-04-18 08:08:50.000000
84260,6165,415,2025-03-20 23:28:00,2678,77,0,2601,Delivered,UPI,False,UPISAVE_415,2025-03-20 23:28:00,2025-04-21 12:52:27.000000
84262,15355,2148,2024-12-24 22:39:00,438,0,36,474,Delivered,UPI,True,,2024-12-24 22:39:00,2025-02-03 12:52:05.000000
84263,15355,1079,2025-03-09 15:45:00,328,0,62,390,Delivered,UPI,False,,2025-03-09 15:45:00,2025-04-20 13:19:42.000000
84264,15355,1834,2025-05-12 01:47:00,634,96,0,538,Delivered,UPI,False,WELCOME_1834,2025-05-12 01:47:00,2025-05-12 01:47:00.736171
84265,15355,33,2025-03-05 18:25:00,614,100,0,514,Delivered,UPI,False,WELCOME_33,2025-03-05 18:25:00,2025-03-08 07:45:49.000000
84266,4470,1678,2023-10-31 17:21:00,1161,0,0,1161,Delivered,UPI,True,,2023-10-31 17:21:00,2024-01-05 13:24:16.000000
84269,5447,195,2025-05-07 16:02:00,2180,0,0,2180,In Transit,UPI,True,,2025-05-07 16:02:00,2025-05-07 16:02:00.998744
84270,5447,197,2025-03-17 13:16:00,483,0,37,520,Delivered,Cash,False,,2025-03-17 13:16:00,2025-04-18 09:47:15.000000
84271,5447,240,2025-03-23 03:04:00,678,84,0,594,Delivered,UPI,False,UPISAVE_240,2025-03-23 03:04:00,2025-04-14 23:31:49.000000
84273,18810,1678,2023-06-27 19:05:00,222,0,53,275,Delivered,CreditCard,False,,2023-06-27 19:05:00,2023-12-01 04:28:56.000000
84276,16493,94,2025-02-26 06:32:00,1318,0,0,1318,Delivered,Cash,True,,2025-02-26 06:32:00,2025-03-06 05:30:29.000000
84277,16493,1243,2024-06-03 04:25:00,2237,0,0,2237,Delivered,UPI,False,,2024-06-03 04:25:00,2025-03-17 12:13:06.000000
84278,16504,46,2024-11-16 01:30:00,1422,201,0,1221,Delivered,Cash,True,WEEKEND_46,2024-11-16 01:30:00,2025-04-04 06:28:13.000000
84279,16504,433,2024-10-03 15:41:00,441,0,37,478,Delivered,UPI,False,,2024-10-03 15:41:00,2024-11-19 11:01:13.000000
84280,16504,46,2024-12-12 20:31:00,3280,201,0,3079,Delivered,UPI,False,WEEKEND_46,2024-12-12 20:31:00,2025-03-21 19:26:21.000000
84281,16504,33,2024-12-06 16:46:00,757,0,0,757,Delivered,UPI,False,,2024-12-06 16:46:00,2025-03-17 09:43:23.000000
84282,16504,46,2025-01-01 20:41:00,2211,0,0,2211,Canceled,UPI,False,,2025-01-01 20:41:00,2025-01-29 22:57:23.000000
84284,17656,569,2025-04-18 20:25:00,673,0,0,673,Delivered,UPI,True,,2025-04-18 20:25:00,2025-04-21 10:25:24.000000
84285,17656,573,2025-03-04 18:33:00,672,104,0,568,Delivered,UPI,False,WELCOME_573,2025-03-04 18:33:00,2025-04-02 21:32:59.000000
84286,17656,569,2025-04-06 19:45:00,490,0,36,526,Delivered,Cash,False,,2025-04-06 19:45:00,2025-04-13 06:25:29.000000
84287,17656,1552,2025-05-22 00:14:00,4194,0,0,4194,Delivered,Cash,False,,2025-05-22 00:14:00,2025-05-22 00:14:00.144737
84288,17656,1552,2025-05-07 23:45:00,1559,0,0,1559,Delivered,UPI,False,,2025-05-07 23:45:00,2025-05-07 23:45:00.342353
84289,17656,1570,2025-03-31 00:54:00,669,0,0,669,Delivered,Cash,False,,2025-03-31 00:54:00,2025-04-22 16:12:45.000000
84290,9721,1928,2024-08-10 04:15:00,628,0,0,628,Delivered,Cash,True,,2024-08-10 04:15:00,2025-04-11 20:05:33.000000
84291,9721,1908,2024-06-06 12:58:00,232,0,55,287,Delivered,UPI,False,,2024-06-06 12:58:00,2024-12-03 12:32:17.000000
84292,9721,1922,2024-05-22 01:22:00,2747,329,0,2418,Delivered,Cash,False,FESTIVAL_1922,2024-05-22 01:22:00,2024-09-25 09:23:48.000000
84293,9721,1922,2024-07-22 22:24:00,382,0,62,444,Delivered,CreditCard,False,,2024-07-22 22:24:00,2025-01-18 06:21:17.000000
84294,9721,1940,2024-07-16 11:19:00,2794,212,0,2582,Delivered,UPI,False,WEEKEND_1940,2024-07-16 11:19:00,2024-08-12 06:27:43.000000
84295,16683,479,2024-08-17 22:37:00,367,80,60,347,Canceled,UPI,True,FIRSTORDER_479,2024-08-17 22:37:00,2025-02-17 22:18:24.000000
84298,16683,472,2024-06-24 20:00:00,1347,183,0,1164,Delivered,UPI,False,WEEKEND_472,2024-06-24 20:00:00,2025-02-16 06:20:46.000000
84299,15086,1058,2024-12-31 18:01:00,151,0,92,243,Failed,CreditCard,True,,2024-12-31 18:01:00,2025-01-30 15:00:42.000000
84300,15086,1058,2025-03-14 01:10:00,267,0,53,320,Failed,UPI,False,,2025-03-14 01:10:00,2025-03-17 18:10:45.000000
84301,15086,1045,2025-02-20 23:30:00,2130,278,0,1852,Delivered,UPI,False,FESTIVAL_1045,2025-02-20 23:30:00,2025-04-10 08:51:44.000000
84302,15086,1916,2024-08-05 17:34:00,586,0,46,632,Failed,UPI,False,,2024-08-05 17:34:00,2025-01-08 22:58:09.000000
84303,15086,1908,2024-09-16 12:19:00,1571,0,0,1571,Failed,Cash,False,,2024-09-16 12:19:00,2024-11-16 09:22:01.000000
84304,1078,1411,2025-03-29 01:06:00,1480,190,0,1290,Delivered,UPI,True,WEEKEND_1411,2025-03-29 01:06:00,2025-04-02 09:50:49.000000
84306,1078,433,2023-05-30 17:09:00,2958,143,0,2815,Delivered,UPI,False,SPECIAL_433,2023-05-30 17:09:00,2025-01-04 11:01:10.000000
84307,1078,1411,2025-03-16 23:17:00,808,136,0,672,Failed,CreditCard,False,SPECIAL_1411,2025-03-16 23:17:00,2025-04-14 09:20:11.000000
84308,1078,2461,2023-06-08 02:34:00,666,91,0,575,Canceled,UPI,False,WELCOME_2461,2023-06-08 02:34:00,2024-09-04 02:30:35.000000
84310,1078,433,2023-07-14 22:40:00,680,108,0,572,Delivered,UPI,False,WELCOME_433,2023-07-14 22:40:00,2025-02-25 19:57:10.000000
84312,7139,68,2024-03-14 05:03:00,2746,0,0,2746,Canceled,Cash,True,,2024-03-14 05:03:00,2024-09-09 11:06:04.000000
84314,7139,68,2024-01-04 08:58:00,393,0,57,450,Delivered,UPI,False,,2024-01-04 08:58:00,2024-06-21 04:16:58.000000
84315,7139,68,2024-02-12 04:21:00,1208,191,0,1017,Delivered,UPI,False,WEEKEND_68,2024-02-12 04:21:00,2024-04-19 12:32:37.000000
84316,7139,68,2024-01-09 04:24:00,87,0,91,178,Delivered,UPI,False,,2024-01-09 04:24:00,2024-09-17 02:35:06.000000
84317,7139,64,2024-01-17 01:13:00,1345,0,0,1345,Delivered,DebitCard,False,,2024-01-17 01:13:00,2024-03-27 23:49:14.000000
84319,3116,2391,2022-09-30 02:46:00,1654,318,0,1336,Delivered,UPI,True,FESTIVAL_2391,2022-09-30 02:46:00,2025-03-23 05:38:57.000000
84320,398,677,2025-03-13 18:52:00,2033,189,0,1844,Delivered,UPI,True,WEEKEND_677,2025-03-13 18:52:00,2025-03-31 21:10:35.000000
84321,398,677,2025-03-29 16:16:00,524,99,46,471,Delivered,UPI,False,WELCOME_677,2025-03-29 16:16:00,2025-04-14 11:51:41.000000
84322,398,677,2025-04-13 12:58:00,1546,189,0,1357,Delivered,Cash,False,WEEKEND_677,2025-04-13 12:58:00,2025-04-22 19:36:46.000000
84323,398,677,2025-05-17 15:29:00,2444,0,0,2444,In Transit,Cash,False,,2025-05-17 15:29:00,2025-05-17 15:29:00.579361
84324,13467,1411,2025-03-13 18:47:00,1302,190,0,1112,Failed,Cash,True,WEEKEND_1411,2025-03-13 18:47:00,2025-04-23 09:29:15.000000
84325,13467,1411,2025-01-05 20:32:00,1656,274,0,1382,Delivered,UPI,False,FESTIVAL_1411,2025-01-05 20:32:00,2025-04-06 05:50:07.000000
84326,13467,1411,2025-01-21 01:18:00,928,0,0,928,Delivered,UPI,False,,2025-01-21 01:18:00,2025-03-27 08:14:04.000000
84327,13467,1411,2025-02-03 19:46:00,499,0,45,544,Delivered,Cash,False,,2025-02-03 19:46:00,2025-03-15 15:27:42.000000
84328,12583,2705,2023-06-29 22:21:00,603,75,0,528,Canceled,UPI,True,FIRSTORDER_2705,2023-06-29 22:21:00,2024-11-09 18:22:39.000000
84329,12583,2701,2023-08-04 16:12:00,1612,326,0,1286,Canceled,UPI,False,FESTIVAL_2701,2023-08-04 16:12:00,2023-09-21 02:44:02.000000
84330,12583,2647,2023-07-30 13:14:00,671,85,0,586,Delivered,UPI,False,UPISAVE_2647,2023-07-30 13:14:00,2024-11-14 18:23:15.000000
84331,12583,2370,2024-11-15 13:18:00,1178,104,0,1074,Delivered,Cash,False,WELCOME_2370,2024-11-15 13:18:00,2024-12-04 16:13:06.000000
84332,12220,2705,2025-01-25 03:42:00,448,0,44,492,Delivered,Cash,True,,2025-01-25 03:42:00,2025-04-08 01:32:59.000000
84333,12220,1718,2024-05-30 10:56:00,697,87,0,610,Delivered,UPI,False,UPISAVE_1718,2024-05-30 10:56:00,2024-07-27 08:32:41.000000
84334,12220,1678,2024-05-30 18:35:00,57,0,97,154,Delivered,UPI,False,,2024-05-30 18:35:00,2025-04-09 09:41:46.000000
84335,12220,1678,2024-04-22 18:29:00,795,157,0,638,Delivered,UPI,False,SPECIAL_1678,2024-04-22 18:29:00,2024-10-21 02:04:16.000000
84337,12220,2706,2025-02-21 22:07:00,1030,0,0,1030,Delivered,UPI,False,,2025-02-21 22:07:00,2025-04-17 01:56:40.000000
84338,12220,2662,2025-03-31 12:37:00,1933,206,0,1727,Delivered,UPI,False,WEEKEND_2662,2025-03-31 12:37:00,2025-04-20 07:34:46.000000
84339,12220,1678,2024-05-30 19:54:00,2299,0,0,2299,Failed,Cash,False,,2024-05-30 19:54:00,2024-09-27 15:17:02.000000
84345,15585,804,2024-05-17 16:16:00,972,0,0,972,Delivered,UPI,True,,2024-05-17 16:16:00,2024-10-17 03:57:07.000000
84346,15585,46,2024-10-31 01:25:00,191,0,84,275,Delivered,UPI,False,,2024-10-31 01:25:00,2025-01-25 08:36:35.000000
84347,15585,784,2024-04-26 10:59:00,1228,0,0,1228,Delivered,UPI,False,,2024-04-26 10:59:00,2024-10-14 21:14:07.000000
84350,15669,2701,2024-01-17 17:01:00,1289,161,0,1128,Delivered,Cash,False,SPECIAL_2701,2024-01-17 17:01:00,2024-10-28 10:23:56.000000
84351,15669,2701,2024-03-02 15:36:00,1565,326,0,1239,Delivered,UPI,False,FESTIVAL_2701,2024-03-02 15:36:00,2024-06-04 20:39:58.000000
84353,15669,2647,2024-03-11 17:14:00,340,0,68,408,Delivered,UPI,False,,2024-03-11 17:14:00,2025-03-29 10:37:01.000000
84354,3001,1704,2025-03-16 18:48:00,3123,0,0,3123,Delivered,CreditCard,True,,2025-03-16 18:48:00,2025-04-06 13:09:12.000000
84355,3001,1712,2025-03-06 08:45:00,1041,140,0,901,Delivered,UPI,False,SPECIAL_1712,2025-03-06 08:45:00,2025-04-04 06:52:07.000000
84356,3001,1718,2025-03-03 12:02:00,2187,87,0,2100,Returned,UPI,False,UPISAVE_1718,2025-03-03 12:02:00,2025-03-24 16:52:19.000000
84357,3001,1704,2025-04-03 18:35:00,3186,0,0,3186,Delivered,Cash,False,,2025-04-03 18:35:00,2025-04-13 01:03:03.000000
84358,3001,1718,2025-03-16 17:16:00,2245,87,0,2158,Canceled,UPI,False,UPISAVE_1718,2025-03-16 17:16:00,2025-03-20 17:20:35.000000
84359,3001,1702,2025-04-28 02:07:00,100,0,100,200,Delivered,UPI,False,,2025-04-28 02:07:00,2025-04-28 02:07:00.800027
84360,8307,2103,2025-05-09 17:21:00,482,0,44,526,Delivered,UPI,True,,2025-05-09 17:21:00,2025-05-09 17:21:00.309018
84361,8307,1426,2025-04-29 02:43:00,3656,143,0,3513,Preparing,Cash,False,SPECIAL_1426,2025-04-29 02:43:00,2025-04-29 02:43:00.061144
84362,8307,2270,2025-03-09 18:58:00,1555,278,0,1277,Delivered,CreditCard,False,FESTIVAL_2270,2025-03-09 18:58:00,2025-03-31 03:39:56.000000
84363,8307,2097,2025-05-23 20:01:00,2769,198,0,2571,In Transit,UPI,False,WEEKEND_2097,2025-05-23 20:01:00,2025-05-23 20:01:00.373485
84364,8307,2097,2025-05-08 12:35:00,450,0,49,499,Delivered,CreditCard,False,,2025-05-08 12:35:00,2025-05-08 12:35:00.190214
84365,8307,2078,2025-05-05 23:00:00,1791,311,0,1480,Delivered,DebitCard,False,FESTIVAL_2078,2025-05-05 23:00:00,2025-05-05 23:00:00.624944
84366,4592,2777,2025-04-26 03:16:00,3857,325,0,3532,Delivered,UPI,True,FESTIVAL_2777,2025-04-26 03:16:00,2025-04-26 03:16:00.216988
84367,4592,2777,2025-04-16 11:44:00,2978,0,0,2978,Returned,Cash,False,,2025-04-16 11:44:00,2025-04-21 16:42:35.000000
84368,4592,2777,2025-03-01 04:45:00,2095,325,0,1770,Delivered,UPI,False,FESTIVAL_2777,2025-03-01 04:45:00,2025-03-14 07:14:29.000000
84369,4592,2777,2025-03-06 03:40:00,1930,325,0,1605,Delivered,UPI,False,FESTIVAL_2777,2025-03-06 03:40:00,2025-03-10 11:13:29.000000
84370,4592,2777,2025-05-09 10:32:00,2582,325,0,2257,Delivered,UPI,False,FESTIVAL_2777,2025-05-09 10:32:00,2025-05-09 10:32:00.688773
84371,4592,2777,2025-05-23 05:16:00,2464,0,0,2464,Delivered,UPI,False,,2025-05-23 05:16:00,2025-05-23 05:16:00.753237
84381,6280,1162,2024-05-27 04:48:00,1852,135,0,1717,Delivered,UPI,False,SPECIAL_1162,2024-05-27 04:48:00,2024-09-10 01:40:22.000000
84382,6280,1160,2024-06-13 12:32:00,1929,325,0,1604,Delivered,UPI,False,FESTIVAL_1160,2024-06-13 12:32:00,2025-01-19 23:03:51.000000
84383,6280,1162,2024-06-01 02:48:00,2392,135,0,2257,Delivered,DebitCard,False,SPECIAL_1162,2024-06-01 02:48:00,2024-12-04 21:18:21.000000
84384,6280,1160,2024-07-22 16:37:00,433,0,35,468,Delivered,UPI,False,,2024-07-22 16:37:00,2025-01-12 09:09:26.000000
84385,4462,1847,2024-10-07 23:10:00,3814,209,0,3605,Returned,UPI,True,WEEKEND_1847,2024-10-07 23:10:00,2025-02-06 15:17:59.000000
84386,4462,2213,2025-05-12 20:19:00,622,103,0,519,Delivered,UPI,False,WELCOME_2213,2025-05-12 20:19:00,2025-05-12 20:19:00.229078
84387,4462,2213,2025-04-20 22:16:00,493,77,31,447,Delivered,UPI,False,UPISAVE_2213,2025-04-20 22:16:00,2025-04-23 00:26:36.000000
84388,4462,1826,2024-09-12 15:14:00,555,0,36,591,Delivered,UPI,False,,2024-09-12 15:14:00,2024-11-14 06:43:03.000000
84389,4462,2647,2024-04-01 14:15:00,1381,0,0,1381,Delivered,UPI,False,,2024-04-01 14:15:00,2024-04-09 07:56:13.000000
84390,4462,2706,2024-03-13 18:30:00,1404,81,0,1323,Delivered,UPI,False,UPISAVE_2706,2024-03-13 18:30:00,2024-04-29 02:56:27.000000
84391,14054,1834,2024-05-06 01:21:00,165,0,91,256,Delivered,Cash,True,,2024-05-06 01:21:00,2024-12-29 01:28:24.000000
84392,18520,68,2024-10-18 06:31:00,1167,191,0,976,Delivered,UPI,True,WEEKEND_68,2024-10-18 06:31:00,2025-02-23 12:06:19.000000
84394,15400,808,2024-07-05 03:53:00,1572,311,0,1261,Delivered,UPI,True,FESTIVAL_808,2024-07-05 03:53:00,2025-01-02 05:12:03.000000
84395,15400,784,2024-08-10 10:42:00,918,141,0,777,Delivered,UPI,False,SPECIAL_784,2024-08-10 10:42:00,2024-09-16 15:53:34.000000
84397,18118,2114,2023-07-23 09:33:00,2772,208,0,2564,Failed,UPI,True,WEEKEND_2114,2023-07-23 09:33:00,2024-11-07 04:44:27.000000
84401,11563,2632,2025-05-10 23:31:00,1955,0,0,1955,Preparing,UPI,True,,2025-05-10 23:31:00,2025-05-10 23:31:00.255062
84402,11563,2590,2025-05-19 22:32:00,955,0,0,955,Delivered,Cash,False,,2025-05-19 22:32:00,2025-05-19 22:32:00.074366
84403,11563,2606,2025-04-21 05:20:00,111,0,83,194,Canceled,UPI,False,,2025-04-21 05:20:00,2025-04-22 06:33:23.000000
84404,11563,2596,2025-05-17 04:17:00,2473,0,0,2473,In Transit,UPI,False,,2025-05-17 04:17:00,2025-05-17 04:17:00.806725
84405,15469,966,2024-12-17 06:21:00,1312,216,0,1096,Delivered,UPI,True,WEEKEND_966,2024-12-17 06:21:00,2025-04-12 16:24:49.000000
84406,15469,1481,2023-10-01 23:40:00,2180,306,0,1874,Delivered,Cash,False,FESTIVAL_1481,2023-10-01 23:40:00,2025-03-24 20:24:05.000000
84408,15469,1000,2024-11-29 22:38:00,528,0,39,567,Delivered,UPI,False,,2024-11-29 22:38:00,2025-02-27 23:15:33.000000
84409,15469,966,2025-01-15 05:39:00,975,216,0,759,Delivered,Cash,False,WEEKEND_966,2025-01-15 05:39:00,2025-03-09 19:06:53.000000
84412,13230,2423,2025-04-10 12:28:00,2614,0,0,2614,Delivered,UPI,False,,2025-04-10 12:28:00,2025-04-10 12:58:13.000000
84414,13230,2402,2025-04-19 05:27:00,1744,0,0,1744,Delivered,UPI,False,,2025-04-19 05:27:00,2025-04-20 16:41:33.000000
